ID,protocol id,series_ref,quarter,expenditures,groups,index,quarterly,annually,year
12123,Superannuitant,HPIQ.SSUP043,4,Property maintenance,subgroup,1171,0.5,2.3,2019
12124,Superannuitant,HPIQ.SSUP043,1,Property maintenance,subgroup,1180,0.8,3.1,2020
12125,Superannuitant,HPIQ.SSUP043,2,Property maintenance,subgroup,1193,1.1,3.4,2020
12126,Superannuitant,HPIQ.SSUP043,3,Property maintenance,subgroup,1201,0.7,3.1,2020
12127,Superannuitant,HPIQ.SSUP043,4,Property maintenance,subgroup,1205,0.3,2.9,2020
12128,Superannuitant,HPIQ.SSUP043,1,Property maintenance,subgroup,1213,0.7,2.8,2021
12129,Superannuitant,HPIQ.SSUP043,2,Property maintenance,subgroup,1227,1.2,2.8,2021
12130,Superannuitant,HPIQ.SSUP043,3,Property maintenance,subgroup,1248,1.7,3.9,2021
12131,Superannuitant,HPIQ.SSUP043,4,Property maintenance,subgroup,1276,2.2,5.9,2021
12132,Superannuitant,HPIQ.SSUP043,1,Property maintenance,subgroup,1298,1.7,7.0,2022
12133,Superannuitant,HPIQ.SSUP043,2,Property maintenance,subgroup,1328,2.3,8.2,2022
12134,Superannuitant,HPIQ.SSUP043,3,Property maintenance,subgroup,1356,2.1,8.7,2022
12135,Superannuitant,HPIQ.SSUP044,1,Property rates and related services,subgroup,1228,0.0,5.3,2019
12136,Superannuitant,HPIQ.SSUP044,2,Property rates and related services,subgroup,1229,0.1,5.4,2019
12137,Superannuitant,HPIQ.SSUP044,3,Property rates and related services,subgroup,1290,5.0,5.0,2019
12138,Superannuitant,HPIQ.SSUP044,4,Property rates and related services,subgroup,1291,0.1,5.1,2019
12139,Superannuitant,HPIQ.SSUP044,1,Property rates and related services,subgroup,1291,0.0,5.1,2020
12140,Superannuitant,HPIQ.SSUP044,2,Property rates and related services,subgroup,1291,0.0,5.0,2020
12141,Superannuitant,HPIQ.SSUP044,3,Property rates and related services,subgroup,1328,2.9,2.9,2020
12142,Superannuitant,HPIQ.SSUP044,4,Property rates and related services,subgroup,1328,0.0,2.9,2020
12143,Superannuitant,HPIQ.SSUP044,1,Property rates and related services,subgroup,1328,0.0,2.9,2021
12144,Superannuitant,HPIQ.SSUP044,2,Property rates and related services,subgroup,1328,0.0,2.9,2021
12145,Superannuitant,HPIQ.SSUP044,3,Property rates and related services,subgroup,1425,7.3,7.3,2021
12146,Superannuitant,HPIQ.SSUP044,4,Property rates and related services,subgroup,1425,0.0,7.3,2021
12147,Superannuitant,HPIQ.SSUP044,1,Property rates and related services,subgroup,1425,0.0,7.3,2022
12148,Superannuitant,HPIQ.SSUP044,2,Property rates and related services,subgroup,1426,0.1,7.4,2022
12149,Superannuitant,HPIQ.SSUP044,3,Property rates and related services,subgroup,1529,7.2,7.3,2022
12150,Superannuitant,HPIQ.SSUP04403,1,Local authority rates and payments,class,1241,0.0,5.6,2019
12151,Superannuitant,HPIQ.SSUP04403,2,Local authority rates and payments,class,1241,0.0,5.6,2019
12152,Superannuitant,HPIQ.SSUP04403,3,Local authority rates and payments,class,1304,5.1,5.1,2019
12153,Superannuitant,HPIQ.SSUP04403,4,Local authority rates and payments,class,1304,0.0,5.1,2019
12154,Superannuitant,HPIQ.SSUP04403,1,Local authority rates and payments,class,1304,0.0,5.1,2020
12155,Superannuitant,HPIQ.SSUP04403,2,Local authority rates and payments,class,1304,0.0,5.1,2020
12156,Superannuitant,HPIQ.SSUP04403,3,Local authority rates and payments,class,1342,2.9,2.9,2020
12157,Superannuitant,HPIQ.SSUP04403,4,Local authority rates and payments,class,1342,0.0,2.9,2020
12158,Superannuitant,HPIQ.SSUP04403,1,Local authority rates and payments,class,1342,0.0,2.9,2021
12159,Superannuitant,HPIQ.SSUP04403,2,Local authority rates and payments,class,1342,0.0,2.9,2021
12160,Superannuitant,HPIQ.SSUP04403,3,Local authority rates and payments,class,1441,7.4,7.4,2021
12161,Superannuitant,HPIQ.SSUP04403,4,Local authority rates and payments,class,1441,0.0,7.4,2021
12162,Superannuitant,HPIQ.SSUP04403,1,Local authority rates and payments,class,1441,0.0,7.4,2022
12163,Superannuitant,HPIQ.SSUP04403,2,Local authority rates and payments,class,1441,0.0,7.4,2022
12164,Superannuitant,HPIQ.SSUP04403,3,Local authority rates and payments,class,1548,7.4,7.4,2022
12165,Superannuitant,HPIQ.SSUP045,1,Household energy,subgroup,1082,1.2,2.7,2019
12166,Superannuitant,HPIQ.SSUP045,2,Household energy,subgroup,1088,0.6,1.6,2019
12167,Superannuitant,HPIQ.SSUP045,3,Household energy,subgroup,1086,-0.2,1.5,2019
12168,Superannuitant,HPIQ.SSUP045,4,Household energy,subgroup,1087,0.1,1.7,2019
12169,Superannuitant,HPIQ.SSUP045,1,Household energy,subgroup,1100,1.2,1.7,2020
12170,Superannuitant,HPIQ.SSUP045,2,Household energy,subgroup,1105,0.5,1.6,2020
12171,Superannuitant,HPIQ.SSUP045,3,Household energy,subgroup,1105,0.0,1.7,2020
12172,Superannuitant,HPIQ.SSUP045,4,Household energy,subgroup,1092,-1.2,0.5,2020
12173,Superannuitant,HPIQ.SSUP045,1,Household energy,subgroup,1096,0.4,-0.4,2021
12174,Superannuitant,HPIQ.SSUP045,2,Household energy,subgroup,1098,0.2,-0.6,2021
12175,Superannuitant,HPIQ.SSUP045,3,Household energy,subgroup,1096,-0.2,-0.8,2021
12176,Superannuitant,HPIQ.SSUP045,4,Household energy,subgroup,1085,-1.0,-0.6,2021
12177,Superannuitant,HPIQ.SSUP045,1,Household energy,subgroup,1098,1.2,0.2,2022
12178,Superannuitant,HPIQ.SSUP045,2,Household energy,subgroup,1118,1.8,1.8,2022
12179,Superannuitant,HPIQ.SSUP045,3,Household energy,subgroup,1104,-1.3,0.7,2022
12180,Superannuitant,HPIQ.SSUP04501,1,Electricity,class,1078,1.3,2.7,2019
12181,Superannuitant,HPIQ.SSUP04501,2,Electricity,class,1082,0.4,1.3,2019
12182,Superannuitant,HPIQ.SSUP04501,3,Electricity,class,1080,-0.2,1.2,2019
12183,Superannuitant,HPIQ.SSUP04501,4,Electricity,class,1079,-0.1,1.4,2019
12184,Superannuitant,HPIQ.SSUP04501,1,Electricity,class,1094,1.4,1.5,2020
12185,Superannuitant,HPIQ.SSUP04501,2,Electricity,class,1097,0.3,1.4,2020
12186,Superannuitant,HPIQ.SSUP04501,3,Electricity,class,1097,0.0,1.6,2020
12187,Superannuitant,HPIQ.SSUP04501,4,Electricity,class,1083,-1.3,0.4,2020
12188,Superannuitant,HPIQ.SSUP04501,1,Electricity,class,1087,0.4,-0.6,2021
12189,Superannuitant,HPIQ.SSUP04501,2,Electricity,class,1089,0.2,-0.7,2021
12190,Superannuitant,HPIQ.SSUP04501,3,Electricity,class,1086,-0.3,-1.0,2021
12191,Superannuitant,HPIQ.SSUP04501,4,Electricity,class,1074,-1.1,-0.8,2021
12192,Superannuitant,HPIQ.SSUP04501,1,Electricity,class,1087,1.2,0.0,2022
12193,Superannuitant,HPIQ.SSUP04501,2,Electricity,class,1106,1.7,1.6,2022
12194,Superannuitant,HPIQ.SSUP04501,3,Electricity,class,1090,-1.4,0.4,2022
12195,Superannuitant,HPIQ.SSUP05,1,Household contents and services,group,999,-0.6,-0.3,2019
12196,Superannuitant,HPIQ.SSUP05,2,Household contents and services,group,1021,2.2,1.7,2019
12197,Superannuitant,HPIQ.SSUP05,3,Household contents and services,group,1023,0.2,1.0,2019
12198,Superannuitant,HPIQ.SSUP05,4,Household contents and services,group,1020,-0.3,1.5,2019
12199,Superannuitant,HPIQ.SSUP05,1,Household contents and services,group,1014,-0.6,1.5,2020
12200,Superannuitant,HPIQ.SSUP05,2,Household contents and services,group,1010,-0.4,-1.1,2020
12201,Superannuitant,HPIQ.SSUP05,3,Household contents and services,group,1041,3.1,1.8,2020
12202,Superannuitant,HPIQ.SSUP05,4,Household contents and services,group,1049,0.8,2.8,2020
12203,Superannuitant,HPIQ.SSUP05,1,Household contents and services,group,1041,-0.8,2.7,2021
12204,Superannuitant,HPIQ.SSUP05,2,Household contents and services,group,1055,1.3,4.5,2021
12205,Superannuitant,HPIQ.SSUP05,3,Household contents and services,group,1070,1.4,2.8,2021
12206,Superannuitant,HPIQ.SSUP05,4,Household contents and services,group,1092,2.1,4.1,2021
12207,Superannuitant,HPIQ.SSUP05,1,Household contents and services,group,1100,0.7,5.7,2022
12208,Superannuitant,HPIQ.SSUP05,2,Household contents and services,group,1126,2.4,6.7,2022
12209,Superannuitant,HPIQ.SSUP05,3,Household contents and services,group,1144,1.6,6.9,2022
12210,Superannuitant,HPIQ.SSUP051,1,"Furniture, furnishings and floor coverings",subgroup,1015,-5.0,-3.2,2019
12211,Superannuitant,HPIQ.SSUP051,2,"Furniture, furnishings and floor coverings",subgroup,1045,3.0,1.6,2019
12212,Superannuitant,HPIQ.SSUP051,3,"Furniture, furnishings and floor coverings",subgroup,1050,0.5,0.2,2019
12213,Superannuitant,HPIQ.SSUP051,4,"Furniture, furnishings and floor coverings",subgroup,1041,-0.9,-2.5,2019
12214,Superannuitant,HPIQ.SSUP051,1,"Furniture, furnishings and floor coverings",subgroup,1029,-1.2,1.4,2020
12215,Superannuitant,HPIQ.SSUP051,2,"Furniture, furnishings and floor coverings",subgroup,1031,0.2,-1.3,2020
12216,Superannuitant,HPIQ.SSUP051,3,"Furniture, furnishings and floor coverings",subgroup,1061,2.9,1.0,2020
12217,Superannuitant,HPIQ.SSUP051,4,"Furniture, furnishings and floor coverings",subgroup,1109,4.5,6.5,2020
12218,Superannuitant,HPIQ.SSUP051,1,"Furniture, furnishings and floor coverings",subgroup,1068,-3.7,3.8,2021
12219,Superannuitant,HPIQ.SSUP051,2,"Furniture, furnishings and floor coverings",subgroup,1099,2.9,6.6,2021
12220,Superannuitant,HPIQ.SSUP051,3,"Furniture, furnishings and floor coverings",subgroup,1121,2.0,5.7,2021
12221,Superannuitant,HPIQ.SSUP051,4,"Furniture, furnishings and floor coverings",subgroup,1202,7.2,8.4,2021
12222,Superannuitant,HPIQ.SSUP051,1,"Furniture, furnishings and floor coverings",subgroup,1183,-1.6,10.8,2022
12223,Superannuitant,HPIQ.SSUP051,2,"Furniture, furnishings and floor coverings",subgroup,1198,1.3,9.0,2022
12224,Superannuitant,HPIQ.SSUP051,3,"Furniture, furnishings and floor coverings",subgroup,1211,1.1,8.0,2022
12225,Superannuitant,HPIQ.SSUP052,1,Household textiles,subgroup,979,-4.5,-5.3,2019
12226,Superannuitant,HPIQ.SSUP052,2,Household textiles,subgroup,1012,3.4,-0.7,2019
12227,Superannuitant,HPIQ.SSUP052,3,Household textiles,subgroup,1024,1.2,-1.0,2019
12228,Superannuitant,HPIQ.SSUP052,4,Household textiles,subgroup,1029,0.5,0.4,2019
12229,Superannuitant,HPIQ.SSUP052,1,Household textiles,subgroup,1038,0.9,6.0,2020
12230,Superannuitant,HPIQ.SSUP052,2,Household textiles,subgroup,1004,-3.3,-0.8,2020
12231,Superannuitant,HPIQ.SSUP052,3,Household textiles,subgroup,1097,9.3,7.1,2020
12232,Superannuitant,HPIQ.SSUP052,4,Household textiles,subgroup,1078,-1.7,4.8,2020
12233,Superannuitant,HPIQ.SSUP052,1,Household textiles,subgroup,1056,-2.0,1.7,2021
12234,Superannuitant,HPIQ.SSUP052,2,Household textiles,subgroup,1083,2.6,7.9,2021
12235,Superannuitant,HPIQ.SSUP052,3,Household textiles,subgroup,1088,0.5,-0.8,2021
12236,Superannuitant,HPIQ.SSUP052,4,Household textiles,subgroup,1060,-2.6,-1.7,2021
12237,Superannuitant,HPIQ.SSUP052,1,Household textiles,subgroup,1055,-0.5,-0.1,2022
12238,Superannuitant,HPIQ.SSUP052,2,Household textiles,subgroup,1108,5.0,2.3,2022
12239,Superannuitant,HPIQ.SSUP052,3,Household textiles,subgroup,1075,-3.0,-1.2,2022
12240,Superannuitant,HPIQ.SSUP053,1,Household appliances,subgroup,1012,2.5,2.3,2019
12241,Superannuitant,HPIQ.SSUP053,2,Household appliances,subgroup,1036,2.4,4.0,2019
12242,Superannuitant,HPIQ.SSUP053,3,Household appliances,subgroup,1036,0.0,3.1,2019
12243,Superannuitant,HPIQ.SSUP053,4,Household appliances,subgroup,1030,-0.6,4.4,2019
12244,Superannuitant,HPIQ.SSUP053,1,Household appliances,subgroup,1004,-2.5,-0.8,2020
12245,Superannuitant,HPIQ.SSUP053,2,Household appliances,subgroup,987,-1.7,-4.7,2020
12246,Superannuitant,HPIQ.SSUP053,3,Household appliances,subgroup,1032,4.6,-0.4,2020
12247,Superannuitant,HPIQ.SSUP053,4,Household appliances,subgroup,1035,0.3,0.5,2020
12248,Superannuitant,HPIQ.SSUP053,1,Household appliances,subgroup,1047,1.2,4.3,2021
12249,Superannuitant,HPIQ.SSUP053,2,Household appliances,subgroup,1037,-1.0,5.1,2021
12250,Superannuitant,HPIQ.SSUP053,3,Household appliances,subgroup,1060,2.2,2.7,2021
12251,Superannuitant,HPIQ.SSUP053,4,Household appliances,subgroup,1050,-0.9,1.4,2021
12252,Superannuitant,HPIQ.SSUP053,1,Household appliances,subgroup,1065,1.4,1.7,2022
12253,Superannuitant,HPIQ.SSUP053,2,Household appliances,subgroup,1089,2.3,5.0,2022
12254,Superannuitant,HPIQ.SSUP053,3,Household appliances,subgroup,1097,0.7,3.5,2022
12255,Superannuitant,HPIQ.SSUP054,1,"Glassware, tableware and household utensils",subgroup,957,2.9,1.5,2019
12256,Superannuitant,HPIQ.SSUP054,2,"Glassware, tableware and household utensils",subgroup,979,2.3,0.3,2019
12257,Superannuitant,HPIQ.SSUP054,3,"Glassware, tableware and household utensils",subgroup,983,0.4,-0.1,2019
12258,Superannuitant,HPIQ.SSUP054,4,"Glassware, tableware and household utensils",subgroup,970,-1.3,4.3,2019
12259,Superannuitant,HPIQ.SSUP054,1,"Glassware, tableware and household utensils",subgroup,985,1.5,2.9,2020
12260,Superannuitant,HPIQ.SSUP054,2,"Glassware, tableware and household utensils",subgroup,995,1.0,1.6,2020
12261,Superannuitant,HPIQ.SSUP054,3,"Glassware, tableware and household utensils",subgroup,1019,2.4,3.7,2020
12262,Superannuitant,HPIQ.SSUP054,4,"Glassware, tableware and household utensils",subgroup,1026,0.7,5.8,2020
12263,Superannuitant,HPIQ.SSUP054,1,"Glassware, tableware and household utensils",subgroup,1006,-1.9,2.1,2021
12264,Superannuitant,HPIQ.SSUP054,2,"Glassware, tableware and household utensils",subgroup,995,-1.1,0.0,2021
12265,Superannuitant,HPIQ.SSUP054,3,"Glassware, tableware and household utensils",subgroup,1026,3.1,0.7,2021
12266,Superannuitant,HPIQ.SSUP054,4,"Glassware, tableware and household utensils",subgroup,1009,-1.7,-1.7,2021
12267,Superannuitant,HPIQ.SSUP054,1,"Glassware, tableware and household utensils",subgroup,1008,-0.1,0.2,2022
12268,Superannuitant,HPIQ.SSUP054,2,"Glassware, tableware and household utensils",subgroup,1039,3.1,4.4,2022
12269,Superannuitant,HPIQ.SSUP054,3,"Glassware, tableware and household utensils",subgroup,1058,1.8,3.1,2022
12270,Superannuitant,HPIQ.SSUP055,1,Tools and equipment for house and garden,subgroup,984,2.7,0.8,2019
12271,Superannuitant,HPIQ.SSUP055,2,Tools and equipment for house and garden,subgroup,984,0.0,0.1,2019
12272,Superannuitant,HPIQ.SSUP055,3,Tools and equipment for house and garden,subgroup,982,-0.2,1.3,2019
12273,Superannuitant,HPIQ.SSUP055,4,Tools and equipment for house and garden,subgroup,981,-0.1,2.4,2019
12274,Superannuitant,HPIQ.SSUP055,1,Tools and equipment for house and garden,subgroup,975,-0.6,-0.9,2020
12275,Superannuitant,HPIQ.SSUP055,2,Tools and equipment for house and garden,subgroup,973,-0.2,-1.1,2020
12276,Superannuitant,HPIQ.SSUP055,3,Tools and equipment for house and garden,subgroup,991,1.8,0.9,2020
12277,Superannuitant,HPIQ.SSUP055,4,Tools and equipment for house and garden,subgroup,996,0.5,1.5,2020
12278,Superannuitant,HPIQ.SSUP055,1,Tools and equipment for house and garden,subgroup,998,0.2,2.4,2021
12279,Superannuitant,HPIQ.SSUP055,2,Tools and equipment for house and garden,subgroup,999,0.1,2.7,2021
12280,Superannuitant,HPIQ.SSUP055,3,Tools and equipment for house and garden,subgroup,1006,0.7,1.5,2021
12281,Superannuitant,HPIQ.SSUP055,4,Tools and equipment for house and garden,subgroup,1043,3.7,4.7,2021
12282,Superannuitant,HPIQ.SSUP055,1,Tools and equipment for house and garden,subgroup,1063,1.9,6.5,2022
12283,Superannuitant,HPIQ.SSUP055,2,Tools and equipment for house and garden,subgroup,1109,4.3,11.0,2022
12284,Superannuitant,HPIQ.SSUP055,3,Tools and equipment for house and garden,subgroup,1135,2.3,12.8,2022
12285,Superannuitant,HPIQ.SSUP056,1,Other household supplies and services,subgroup,993,-0.8,0.8,2019
12286,Superannuitant,HPIQ.SSUP056,2,Other household supplies and services,subgroup,1013,2.0,2.1,2019
12287,Superannuitant,HPIQ.SSUP056,3,Other household supplies and services,subgroup,1010,-0.3,0.0,2019
12288,Superannuitant,HPIQ.SSUP056,4,Other household supplies and services,subgroup,1013,0.3,1.2,2019
12289,Superannuitant,HPIQ.SSUP056,1,Other household supplies and services,subgroup,1021,0.8,2.8,2020
12290,Superannuitant,HPIQ.SSUP056,2,Other household supplies and services,subgroup,1034,1.3,2.1,2020
12291,Superannuitant,HPIQ.SSUP056,3,Other household supplies and services,subgroup,1035,0.1,2.5,2020
12292,Superannuitant,HPIQ.SSUP056,4,Other household supplies and services,subgroup,1029,-0.6,1.6,2020
12293,Superannuitant,HPIQ.SSUP056,1,Other household supplies and services,subgroup,1036,0.7,1.5,2021
12294,Superannuitant,HPIQ.SSUP056,2,Other household supplies and services,subgroup,1061,2.4,2.6,2021
12295,Superannuitant,HPIQ.SSUP056,3,Other household supplies and services,subgroup,1067,0.6,3.1,2021
12296,Superannuitant,HPIQ.SSUP056,4,Other household supplies and services,subgroup,1090,2.2,5.9,2021
12297,Superannuitant,HPIQ.SSUP056,1,Other household supplies and services,subgroup,1117,2.5,7.8,2022
12298,Superannuitant,HPIQ.SSUP056,2,Other household supplies and services,subgroup,1135,1.6,7.0,2022
12299,Superannuitant,HPIQ.SSUP056,3,Other household supplies and services,subgroup,1179,3.9,10.5,2022
12300,Superannuitant,HPIQ.SSUP06,1,Health,group,1042,-0.6,0.2,2019
12301,Superannuitant,HPIQ.SSUP06,2,Health,group,1048,0.6,1.0,2019
12302,Superannuitant,HPIQ.SSUP06,3,Health,group,1051,0.3,0.8,2019
12303,Superannuitant,HPIQ.SSUP06,4,Health,group,1057,0.6,0.9,2019
12304,Superannuitant,HPIQ.SSUP06,1,Health,group,1060,0.3,1.7,2020
12305,Superannuitant,HPIQ.SSUP06,2,Health,group,1067,0.7,1.8,2020
12306,Superannuitant,HPIQ.SSUP06,3,Health,group,1073,0.6,2.1,2020
12307,Superannuitant,HPIQ.SSUP06,4,Health,group,1074,0.1,1.6,2020
12308,Superannuitant,HPIQ.SSUP06,1,Health,group,1082,0.7,2.1,2021
12309,Superannuitant,HPIQ.SSUP06,2,Health,group,1088,0.6,2.0,2021
12310,Superannuitant,HPIQ.SSUP06,3,Health,group,1094,0.6,2.0,2021
12311,Superannuitant,HPIQ.SSUP06,4,Health,group,1099,0.5,2.3,2021
12312,Superannuitant,HPIQ.SSUP06,1,Health,group,1111,1.1,2.7,2022
12313,Superannuitant,HPIQ.SSUP06,2,Health,group,1127,1.4,3.6,2022
12314,Superannuitant,HPIQ.SSUP06,3,Health,group,1144,1.5,4.6,2022
12315,Superannuitant,HPIQ.SSUP061,1,"Medical products, appliances and equipment",subgroup,987,-0.8,-1.6,2019
12316,Superannuitant,HPIQ.SSUP061,2,"Medical products, appliances and equipment",subgroup,999,1.2,0.6,2019
12317,Superannuitant,HPIQ.SSUP061,3,"Medical products, appliances and equipment",subgroup,991,-0.8,-0.3,2019
12318,Superannuitant,HPIQ.SSUP061,4,"Medical products, appliances and equipment",subgroup,997,0.6,0.2,2019
12319,Superannuitant,HPIQ.SSUP061,1,"Medical products, appliances and equipment",subgroup,1002,0.5,1.5,2020
12320,Superannuitant,HPIQ.SSUP061,2,"Medical products, appliances and equipment",subgroup,1010,0.8,1.1,2020
12321,Superannuitant,HPIQ.SSUP061,3,"Medical products, appliances and equipment",subgroup,1000,-1.0,0.9,2020
12322,Superannuitant,HPIQ.SSUP061,4,"Medical products, appliances and equipment",subgroup,988,-1.2,-0.9,2020
12323,Superannuitant,HPIQ.SSUP061,1,"Medical products, appliances and equipment",subgroup,997,0.9,-0.5,2021
12324,Superannuitant,HPIQ.SSUP061,2,"Medical products, appliances and equipment",subgroup,990,-0.7,-2.0,2021
12325,Superannuitant,HPIQ.SSUP061,3,"Medical products, appliances and equipment",subgroup,985,-0.5,-1.5,2021
12326,Superannuitant,HPIQ.SSUP061,4,"Medical products, appliances and equipment",subgroup,978,-0.7,-1.0,2021
12327,Superannuitant,HPIQ.SSUP061,1,"Medical products, appliances and equipment",subgroup,1002,2.5,0.5,2022
12328,Superannuitant,HPIQ.SSUP061,2,"Medical products, appliances and equipment",subgroup,1004,0.2,1.4,2022
12329,Superannuitant,HPIQ.SSUP061,3,"Medical products, appliances and equipment",subgroup,1023,1.9,3.9,2022
12330,Superannuitant,HPIQ.SSUP062,1,Out-patient services,subgroup,1060,-0.5,0.9,2019
12331,Superannuitant,HPIQ.SSUP062,2,Out-patient services,subgroup,1064,0.4,1.0,2019
12332,Superannuitant,HPIQ.SSUP062,3,Out-patient services,subgroup,1071,0.7,1.0,2019
12333,Superannuitant,HPIQ.SSUP062,4,Out-patient services,subgroup,1077,0.6,1.1,2019
12334,Superannuitant,HPIQ.SSUP062,1,Out-patient services,subgroup,1079,0.2,1.8,2020
12335,Superannuitant,HPIQ.SSUP062,2,Out-patient services,subgroup,1086,0.6,2.1,2020
12336,Superannuitant,HPIQ.SSUP062,3,Out-patient services,subgroup,1098,1.1,2.5,2020
12337,Superannuitant,HPIQ.SSUP062,4,Out-patient services,subgroup,1105,0.6,2.6,2020
12338,Superannuitant,HPIQ.SSUP062,1,Out-patient services,subgroup,1113,0.7,3.2,2021
12339,Superannuitant,HPIQ.SSUP062,2,Out-patient services,subgroup,1127,1.3,3.8,2021
12340,Superannuitant,HPIQ.SSUP062,3,Out-patient services,subgroup,1136,0.8,3.5,2021
12341,Superannuitant,HPIQ.SSUP062,4,Out-patient services,subgroup,1146,0.9,3.7,2021
12342,Superannuitant,HPIQ.SSUP062,1,Out-patient services,subgroup,1153,0.6,3.6,2022
12343,Superannuitant,HPIQ.SSUP062,2,Out-patient services,subgroup,1171,1.6,3.9,2022
12344,Superannuitant,HPIQ.SSUP062,3,Out-patient services,subgroup,1186,1.3,4.4,2022
12345,Superannuitant,HPIQ.SSUP063,1,Hospital services,subgroup,1152,0.0,4.1,2019
12346,Superannuitant,HPIQ.SSUP063,2,Hospital services,subgroup,1155,0.3,4.3,2019
12347,Superannuitant,HPIQ.SSUP063,3,Hospital services,subgroup,1175,1.7,3.2,2019
12348,Superannuitant,HPIQ.SSUP063,4,Hospital services,subgroup,1185,0.9,2.9,2019
12349,Superannuitant,HPIQ.SSUP063,1,Hospital services,subgroup,1185,0.0,2.9,2020
12350,Superannuitant,HPIQ.SSUP063,2,Hospital services,subgroup,1185,0.0,2.6,2020
12351,Superannuitant,HPIQ.SSUP063,3,Hospital services,subgroup,1208,1.9,2.8,2020
12352,Superannuitant,HPIQ.SSUP063,4,Hospital services,subgroup,1221,1.1,3.0,2020
12353,Superannuitant,HPIQ.SSUP063,1,Hospital services,subgroup,1222,0.1,3.1,2021
12354,Superannuitant,HPIQ.SSUP063,2,Hospital services,subgroup,1224,0.2,3.3,2021
12355,Superannuitant,HPIQ.SSUP063,3,Hospital services,subgroup,1253,2.4,3.7,2021
12356,Superannuitant,HPIQ.SSUP063,4,Hospital services,subgroup,1272,1.5,4.2,2021
12357,Superannuitant,HPIQ.SSUP063,1,Hospital services,subgroup,1272,0.0,4.1,2022
12358,Superannuitant,HPIQ.SSUP063,2,Hospital services,subgroup,1342,5.5,9.6,2022
12359,Superannuitant,HPIQ.SSUP063,3,Hospital services,subgroup,1359,1.3,8.5,2022
12360,Superannuitant,HPIQ.SSUP07,1,Transport,group,901,-3.9,-0.1,2019
12361,Superannuitant,HPIQ.SSUP07,2,Transport,group,910,1.0,1.0,2019
12362,Superannuitant,HPIQ.SSUP07,3,Transport,group,916,0.7,-1.0,2019
12363,Superannuitant,HPIQ.SSUP07,4,Transport,group,935,2.1,-0.3,2019
12364,Superannuitant,HPIQ.SSUP07,1,Transport,group,918,-1.8,1.9,2020
12365,Superannuitant,HPIQ.SSUP07,2,Transport,group,877,-4.5,-3.6,2020
12366,Superannuitant,HPIQ.SSUP07,3,Transport,group,875,-0.2,-4.5,2020
12367,Superannuitant,HPIQ.SSUP07,4,Transport,group,892,1.9,-4.6,2020
12368,Superannuitant,HPIQ.SSUP07,1,Transport,group,928,4.0,1.1,2021
12369,Superannuitant,HPIQ.SSUP07,2,Transport,group,953,2.7,8.7,2021
12370,Superannuitant,HPIQ.SSUP07,3,Transport,group,993,4.2,13.5,2021
12371,Superannuitant,HPIQ.SSUP07,4,Transport,group,1035,4.2,16.0,2021
12372,Superannuitant,HPIQ.SSUP07,1,Transport,group,1076,4.0,15.9,2022
12373,Superannuitant,HPIQ.SSUP07,2,Transport,group,1117,3.8,17.2,2022
