protocol id,series_ref,quarter,expenditures,groups,index,quarterly,annually,year,ID
Income quintile 5 (high),HPIQ.SIQ5022,2,Cigarettes and tobacco,subgroup,1942,0,4.2,2022,36718
Income quintile 5 (high),HPIQ.SIQ5022,3,Cigarettes and tobacco,subgroup,1944,0.1,4.2,2022,36719
Income quintile 5 (high),HPIQ.SIQ503,1,Clothing and footwear,group,1019,-0.7,3,2022,36771
Income quintile 5 (high),HPIQ.SIQ503,2,Clothing and footwear,group,1024,0.5,0,2022,36772
Income quintile 5 (high),HPIQ.SIQ503,3,Clothing and footwear,group,1035,1.1,1,2022,36773
Income quintile 5 (high),HPIQ.SIQ5031,1,Clothing,subgroup,1013,-0.7,2,2022,36825
Income quintile 5 (high),HPIQ.SIQ5031,2,Clothing,subgroup,1011,-0.2,-0.9,2022,36826
Income quintile 5 (high),HPIQ.SIQ5031,3,Clothing,subgroup,1024,1.3,0.4,2022,36827
Income quintile 5 (high),HPIQ.SIQ5032,1,Footwear,subgroup,1034,-1.1,7.3,2022,36879
Income quintile 5 (high),HPIQ.SIQ5032,2,Footwear,subgroup,1068,3.3,3.1,2022,36880
Income quintile 5 (high),HPIQ.SIQ5032,3,Footwear,subgroup,1076,0.7,3.7,2022,36881
Income quintile 5 (high),HPIQ.SIQ504,1,Housing and household utilities,group,1257,1,4.8,2022,36933
Income quintile 5 (high),HPIQ.SIQ504,2,Housing and household utilities,group,1272,1.2,5.3,2022,36934
Income quintile 5 (high),HPIQ.SIQ504,3,Housing and household utilities,group,1300,2.2,5.3,2022,36935
Income quintile 5 (high),HPIQ.SIQ5041,1,Actual rentals for housing,subgroup,1234,1.1,4,2022,36987
Income quintile 5 (high),HPIQ.SIQ5041,2,Actual rentals for housing,subgroup,1250,1.3,4.4,2022,36988
Income quintile 5 (high),HPIQ.SIQ5041,3,Actual rentals for housing,subgroup,1262,1,4.6,2022,36989
Income quintile 5 (high),HPIQ.SIQ504101,1,Actual rentals for housing,class,1234,1.1,4,2022,37041
Income quintile 5 (high),HPIQ.SIQ504101,2,Actual rentals for housing,class,1250,1.3,4.4,2022,37042
Income quintile 5 (high),HPIQ.SIQ504101,3,Actual rentals for housing,class,1262,1,4.6,2022,37043
Income quintile 5 (high),HPIQ.SIQ5043,1,Property maintenance,subgroup,1300,1.6,7.9,2022,37095
Income quintile 5 (high),HPIQ.SIQ5043,2,Property maintenance,subgroup,1326,2,8.4,2022,37096
Income quintile 5 (high),HPIQ.SIQ5043,3,Property maintenance,subgroup,1352,2,8.8,2022,37097
Income quintile 5 (high),HPIQ.SIQ5044,1,Property rates and related services,subgroup,1414,0.1,7,2022,37149
Income quintile 5 (high),HPIQ.SIQ5044,2,Property rates and related services,subgroup,1415,0.1,7,2022,37150
Income quintile 5 (high),HPIQ.SIQ5044,3,Property rates and related services,subgroup,1513,6.9,7.1,2022,37151
Income quintile 5 (high),HPIQ.SIQ504403,1,Local authority rates and payments,class,1435,0,7,2022,37203
Income quintile 5 (high),HPIQ.SIQ504403,2,Local authority rates and payments,class,1435,0,7,2022,37204
Income quintile 5 (high),HPIQ.SIQ504403,3,Local authority rates and payments,class,1539,7.2,7.2,2022,37205
Income quintile 5 (high),HPIQ.SIQ5045,1,Household energy,subgroup,1105,1.5,0.9,2022,37257
Income quintile 5 (high),HPIQ.SIQ5045,2,Household energy,subgroup,1125,1.8,2.3,2022,37258
Income quintile 5 (high),HPIQ.SIQ5045,3,Household energy,subgroup,1108,-1.5,0.9,2022,37259
Income quintile 5 (high),HPIQ.SIQ504501,1,Electricity,class,1092,1.6,0.8,2022,37311
Income quintile 5 (high),HPIQ.SIQ504501,2,Electricity,class,1111,1.7,2,2022,37312
Income quintile 5 (high),HPIQ.SIQ504501,3,Electricity,class,1089,-2,0.3,2022,37313
Income quintile 5 (high),HPIQ.SIQ505,1,Household contents and services,group,1094,0.9,4.7,2022,37365
Income quintile 5 (high),HPIQ.SIQ505,2,Household contents and services,group,1120,2.4,6.7,2022,37366
Income quintile 5 (high),HPIQ.SIQ505,3,Household contents and services,group,1138,1.6,7,2022,37367
Income quintile 5 (high),HPIQ.SIQ5051,1,"Furniture, furnishings and floor coverings",subgroup,1109,-1.9,4.9,2022,37419
Income quintile 5 (high),HPIQ.SIQ5051,2,"Furniture, furnishings and floor coverings",subgroup,1146,3.3,8.5,2022,37420
Income quintile 5 (high),HPIQ.SIQ5051,3,"Furniture, furnishings and floor coverings",subgroup,1166,1.7,10.5,2022,37421
Income quintile 5 (high),HPIQ.SIQ5052,1,Household textiles,subgroup,1046,-1.6,4,2022,37473
Income quintile 5 (high),HPIQ.SIQ5052,2,Household textiles,subgroup,1091,4.3,4.6,2022,37474
Income quintile 5 (high),HPIQ.SIQ5052,3,Household textiles,subgroup,1051,-3.7,-2.7,2022,37475
Income quintile 5 (high),HPIQ.SIQ5053,1,Household appliances,subgroup,1080,2.8,3.3,2022,37527
Income quintile 5 (high),HPIQ.SIQ5053,2,Household appliances,subgroup,1087,0.6,4.1,2022,37528
Income quintile 5 (high),HPIQ.SIQ5053,3,Household appliances,subgroup,1093,0.6,2.6,2022,37529
Income quintile 5 (high),HPIQ.SIQ5054,1,"Glassware, tableware and household utensils",subgroup,968,-0.6,-0.6,2022,37581
Income quintile 5 (high),HPIQ.SIQ5054,2,"Glassware, tableware and household utensils",subgroup,991,2.4,3.6,2022,37582
Income quintile 5 (high),HPIQ.SIQ5054,3,"Glassware, tableware and household utensils",subgroup,1035,4.4,3.7,2022,37583
Income quintile 5 (high),HPIQ.SIQ5055,1,Tools and equipment for house and garden,subgroup,1071,1.8,6.2,2022,37635
Income quintile 5 (high),HPIQ.SIQ5055,2,Tools and equipment for house and garden,subgroup,1115,4.1,11.1,2022,37636
Income quintile 5 (high),HPIQ.SIQ5055,3,Tools and equipment for house and garden,subgroup,1134,1.7,11.8,2022,37637
Income quintile 5 (high),HPIQ.SIQ5056,1,Other household supplies and services,subgroup,1125,2.6,7.3,2022,37689
Income quintile 5 (high),HPIQ.SIQ5056,2,Other household supplies and services,subgroup,1143,1.6,7,2022,37690
Income quintile 5 (high),HPIQ.SIQ5056,3,Other household supplies and services,subgroup,1185,3.7,10.2,2022,37691
Income quintile 5 (high),HPIQ.SIQ506,1,Health,group,1126,1,2.7,2022,37743
Income quintile 5 (high),HPIQ.SIQ506,2,Health,group,1142,1.4,3.4,2022,37744
Income quintile 5 (high),HPIQ.SIQ506,3,Health,group,1156,1.2,4.4,2022,37745
Income quintile 5 (high),HPIQ.SIQ5061,1,"Medical products, appliances and equipment",subgroup,998,2.1,-0.5,2022,37797
Income quintile 5 (high),HPIQ.SIQ5061,2,"Medical products, appliances and equipment",subgroup,1002,0.4,0.9,2022,37798
Income quintile 5 (high),HPIQ.SIQ5061,3,"Medical products, appliances and equipment",subgroup,1016,1.4,3,2022,37799
Income quintile 5 (high),HPIQ.SIQ5062,1,Out-patient services,subgroup,1186,0.5,4.3,2022,37851
Income quintile 5 (high),HPIQ.SIQ5062,2,Out-patient services,subgroup,1206,1.7,4.4,2022,37852
Income quintile 5 (high),HPIQ.SIQ5062,3,Out-patient services,subgroup,1219,1.1,4.7,2022,37853
Income quintile 5 (high),HPIQ.SIQ5063,1,Hospital services,subgroup,1241,0,3.9,2022,37905
Income quintile 5 (high),HPIQ.SIQ5063,2,Hospital services,subgroup,1290,3.9,7.8,2022,37906
Income quintile 5 (high),HPIQ.SIQ5063,3,Hospital services,subgroup,1320,2.3,8.2,2022,37907
Income quintile 5 (high),HPIQ.SIQ507,1,Transport,group,1119,3.4,14.3,2022,37959
Income quintile 5 (high),HPIQ.SIQ507,2,Transport,group,1143,2.1,14.3,2022,37960
Income quintile 5 (high),HPIQ.SIQ507,3,Transport,group,1164,1.8,11.8,2022,37961
Income quintile 5 (high),HPIQ.SIQ5071,1,Purchase of vehicles,subgroup,1053,2.2,5.4,2022,38013
Income quintile 5 (high),HPIQ.SIQ5071,2,Purchase of vehicles,subgroup,1059,0.6,4,2022,38014
Income quintile 5 (high),HPIQ.SIQ5071,3,Purchase of vehicles,subgroup,1057,-0.2,4.5,2022,38015
Income quintile 5 (high),HPIQ.SIQ5072,1,Private transport supplies and services,subgroup,1195,6.6,23.3,2022,38067
Income quintile 5 (high),HPIQ.SIQ5072,2,Private transport supplies and services,subgroup,1263,5.7,24.9,2022,38068
Income quintile 5 (high),HPIQ.SIQ5072,3,Private transport supplies and services,subgroup,1232,-2.5,15.9,2022,38069
Income quintile 5 (high),HPIQ.SIQ507202,1,Petrol,class,1274,8.6,31.9,2022,38121
Income quintile 5 (high),HPIQ.SIQ507202,2,Petrol,class,1354,6.3,32.1,2022,38122
Income quintile 5 (high),HPIQ.SIQ507202,3,Petrol,class,1294,-4.4,18.7,2022,38123
Income quintile 5 (high),HPIQ.SIQ5073,1,Passenger transport services,subgroup,1058,-6.8,4.4,2022,38175
Income quintile 5 (high),HPIQ.SIQ5073,2,Passenger transport services,subgroup,948,-10.4,-2.9,2022,38176
Income quintile 5 (high),HPIQ.SIQ5073,3,Passenger transport services,subgroup,1119,18,1.3,2022,38177
Income quintile 5 (high),HPIQ.SIQ508,1,Communication,group,790,0.1,-0.3,2022,38229
Income quintile 5 (high),HPIQ.SIQ508,2,Communication,group,787,-0.4,1.4,2022,38230
Income quintile 5 (high),HPIQ.SIQ508,3,Communication,group,795,1,3.4,2022,38231
Income quintile 5 (high),HPIQ.SIQ5081,1,Postal services,subgroup,1276,0.8,3.1,2022,38283
Income quintile 5 (high),HPIQ.SIQ5081,2,Postal services,subgroup,1301,2,4.9,2022,38284
Income quintile 5 (high),HPIQ.SIQ5081,3,Postal services,subgroup,1393,7.1,10.1,2022,38285
Income quintile 5 (high),HPIQ.SIQ5082,1,Telecommunication equipment,subgroup,336,-4,-4,2022,38337
Income quintile 5 (high),HPIQ.SIQ5082,2,Telecommunication equipment,subgroup,361,7.4,16.8,2022,38338
Income quintile 5 (high),HPIQ.SIQ5082,3,Telecommunication equipment,subgroup,297,-17.7,-1.3,2022,38339
Income quintile 5 (high),HPIQ.SIQ5083,1,Telecommunication services,subgroup,827,0.6,0.1,2022,38391
Income quintile 5 (high),HPIQ.SIQ5083,2,Telecommunication services,subgroup,817,-1.2,0,2022,38392
Income quintile 5 (high),HPIQ.SIQ5083,3,Telecommunication services,subgroup,836,2.3,3.3,2022,38393
Income quintile 5 (high),HPIQ.SIQ509,1,Recreation and culture,group,1084,-0.6,3.8,2022,38445
Income quintile 5 (high),HPIQ.SIQ509,2,Recreation and culture,group,1093,0.8,4.5,2022,38446
Income quintile 5 (high),HPIQ.SIQ509,3,Recreation and culture,group,1118,2.3,4.2,2022,38447
Income quintile 5 (high),HPIQ.SIQ5091,1,Audio-visual and computing equipment,subgroup,441,-7.4,-9.3,2022,38499
Income quintile 5 (high),HPIQ.SIQ5091,2,Audio-visual and computing equipment,subgroup,399,-9.5,-8.7,2022,38500
Income quintile 5 (high),HPIQ.SIQ5091,3,Audio-visual and computing equipment,subgroup,422,5.8,-7,2022,38501
Income quintile 5 (high),HPIQ.SIQ5092,1,Major recreational and cultural equipment,subgroup,1181,0.9,9.3,2022,38553
Income quintile 5 (high),HPIQ.SIQ5092,2,Major recreational and cultural equipment,subgroup,1225,3.7,11.3,2022,38554
Income quintile 5 (high),HPIQ.SIQ5092,3,Major recreational and cultural equipment,subgroup,1242,1.4,10,2022,38555
Income quintile 5 (high),HPIQ.SIQ5093,1,Other recreational equipment and supplies,subgroup,1168,-0.7,10.1,2022,38607
Income quintile 5 (high),HPIQ.SIQ5093,2,Other recreational equipment and supplies,subgroup,1194,2.2,8.1,2022,38608
Income quintile 5 (high),HPIQ.SIQ5093,3,Other recreational equipment and supplies,subgroup,1222,2.3,6,2022,38609
Income quintile 5 (high),HPIQ.SIQ5094,1,Recreational and cultural services,subgroup,1101,0.2,0.7,2022,38661
Income quintile 5 (high),HPIQ.SIQ5094,2,Recreational and cultural services,subgroup,1114,1.2,3.1,2022,38662
Income quintile 5 (high),HPIQ.SIQ5094,3,Recreational and cultural services,subgroup,1098,-1.4,0.7,2022,38663
Income quintile 5 (high),HPIQ.SIQ5095,1,"Newspapers, books and stationery",subgroup,1299,-1.7,3.3,2022,38715
Income quintile 5 (high),HPIQ.SIQ5095,2,"Newspapers, books and stationery",subgroup,1355,4.3,4.9,2022,38716
Income quintile 5 (high),HPIQ.SIQ5095,3,"Newspapers, books and stationery",subgroup,1370,1.1,6,2022,38717
Income quintile 5 (high),HPIQ.SIQ5096,1,Accommodation services,subgroup,1502,2.1,7.1,2022,38769
Income quintile 5 (high),HPIQ.SIQ5096,2,Accommodation services,subgroup,1513,0.7,7.2,2022,38770
Income quintile 5 (high),HPIQ.SIQ5096,3,Accommodation services,subgroup,1616,6.8,10.7,2022,38771
Income quintile 5 (high),HPIQ.SIQ510,1,Education,group,1137,2.1,2.6,2022,38823
Income quintile 5 (high),HPIQ.SIQ510,2,Education,group,1137,0,2.6,2022,38824
Income quintile 5 (high),HPIQ.SIQ510,3,Education,group,1150,1.1,3.2,2022,38825
Income quintile 5 (high),HPIQ.SIQ5101,1,Early childhood education,subgroup,1159,0,1.8,2022,38877
Income quintile 5 (high),HPIQ.SIQ5101,2,Early childhood education,subgroup,1159,0,1.8,2022,38878
Income quintile 5 (high),HPIQ.SIQ5101,3,Early childhood education,subgroup,1205,4,4,2022,38879
Income quintile 5 (high),HPIQ.SIQ5102,1,Primary and secondary education,subgroup,1294,3.9,3.9,2022,38931
Income quintile 5 (high),HPIQ.SIQ5102,2,Primary and secondary education,subgroup,1294,0,3.9,2022,38932
Income quintile 5 (high),HPIQ.SIQ5102,3,Primary and secondary education,subgroup,1294,0,3.9,2022,38933
Income quintile 5 (high),HPIQ.SIQ5103,1,Tertiary and other post school education,subgroup,967,1.5,1.5,2022,38985
Income quintile 5 (high),HPIQ.SIQ5103,2,Tertiary and other post school education,subgroup,967,0,1.5,2022,38986
Income quintile 5 (high),HPIQ.SIQ5103,3,Tertiary and other post school education,subgroup,967,0,1.5,2022,38987
Income quintile 5 (high),HPIQ.SIQ5104,1,Other educational fees,subgroup,1090,0.9,0.9,2022,39039
Income quintile 5 (high),HPIQ.SIQ5104,2,Other educational fees,subgroup,1090,0,0.9,2022,39040
Income quintile 5 (high),HPIQ.SIQ5104,3,Other educational fees,subgroup,1090,0,0.9,2022,39041
Income quintile 5 (high),HPIQ.SIQ511,1,Miscellaneous goods and services,group,1260,1.1,4.5,2022,39093
Income quintile 5 (high),HPIQ.SIQ511,2,Miscellaneous goods and services,group,1270,0.8,4.2,2022,39094
Income quintile 5 (high),HPIQ.SIQ511,3,Miscellaneous goods and services,group,1282,0.9,4,2022,39095
Income quintile 5 (high),HPIQ.SIQ5111,1,Personal care,subgroup,1100,2,6.1,2022,39147
Income quintile 5 (high),HPIQ.SIQ5111,2,Personal care,subgroup,1117,1.5,6.9,2022,39148
Income quintile 5 (high),HPIQ.SIQ5111,3,Personal care,subgroup,1129,1.1,6.8,2022,39149
Income quintile 5 (high),HPIQ.SIQ5113,1,Personal effects,subgroup,1108,-0.1,2.1,2022,39201
Income quintile 5 (high),HPIQ.SIQ5113,2,Personal effects,subgroup,1129,1.9,4.2,2022,39202
Income quintile 5 (high),HPIQ.SIQ5113,3,Personal effects,subgroup,1162,2.9,6.5,2022,39203
Income quintile 5 (high),HPIQ.SIQ5114,1,Insurance,subgroup,1338,0.7,3.8,2022,39255
Income quintile 5 (high),HPIQ.SIQ5114,2,Insurance,subgroup,1344,0.4,3.1,2022,39256
Income quintile 5 (high),HPIQ.SIQ5114,3,Insurance,subgroup,1350,0.4,2.4,2022,39257
Income quintile 5 (high),HPIQ.SIQ5115,1,Credit services,subgroup,759,0,-7.6,2022,39309
Income quintile 5 (high),HPIQ.SIQ5115,2,Credit services,subgroup,684,-9.9,-16.6,2022,39310
Income quintile 5 (high),HPIQ.SIQ5115,3,Credit services,subgroup,731,6.9,-10.6,2022,39311
Income quintile 5 (high),HPIQ.SIQ5116,1,Other miscellaneous services,subgroup,1294,1.5,5.9,2022,39363
Income quintile 5 (high),HPIQ.SIQ5116,2,Other miscellaneous services,subgroup,1328,2.6,6.4,2022,39364
Income quintile 5 (high),HPIQ.SIQ5116,3,Other miscellaneous services,subgroup,1340,0.9,6.1,2022,39365
Income quintile 5 (high),HPIQ.SIQ513,1,Interest payments,group,1184,12.9,21.3,2022,39417
Income quintile 5 (high),HPIQ.SIQ513,2,Interest payments,group,1308,10.5,32.1,2022,39418
Income quintile 5 (high),HPIQ.SIQ513,3,Interest payments,group,1380,5.5,39.8,2022,39419
Income quintile 5 (high),HPIQ.SIQ5131,1,Interest payments,subgroup,1184,12.9,21.3,2022,39471
Income quintile 5 (high),HPIQ.SIQ5131,2,Interest payments,subgroup,1308,10.5,32.1,2022,39472
Income quintile 5 (high),HPIQ.SIQ5131,3,Interest payments,subgroup,1380,5.5,39.8,2022,39473
Income quintile 5 (high),HPIQ.SIQ5A,1,All groups,All groups,1152,2.3,6.8,2022,39525
Income quintile 5 (high),HPIQ.SIQ5A,2,All groups,All groups,1175,2,7.7,2022,39526
Income quintile 5 (high),HPIQ.SIQ5A,3,All groups,All groups,1204,2.5,8.3,2022,39527
Maori,HPIQ.SMAO01,1,Food,group,1155,2.9,6.7,2022,39579
Maori,HPIQ.SMAO01,2,Food,group,1169,1.2,6.7,2022,39580
Maori,HPIQ.SMAO01,3,Food,group,1212,3.7,7.8,2022,39581
Maori,HPIQ.SMAO011,1,Fruit and vegetables,subgroup,1285,9.3,16.7,2022,39633
Maori,HPIQ.SMAO011,2,Fruit and vegetables,subgroup,1259,-2,8.3,2022,39634
Maori,HPIQ.SMAO011,3,Fruit and vegetables,subgroup,1464,16.3,13.2,2022,39635
Maori,HPIQ.SMAO012,1,"Meat, poultry and fish",subgroup,1157,3.5,7.1,2022,39687
Maori,HPIQ.SMAO012,2,"Meat, poultry and fish",subgroup,1159,0.2,7.3,2022,39688
Maori,HPIQ.SMAO012,3,"Meat, poultry and fish",subgroup,1187,2.4,7.1,2022,39689
Maori,HPIQ.SMAO013,1,Grocery food,subgroup,1083,2.3,5.7,2022,39741
Maori,HPIQ.SMAO013,2,Grocery food,subgroup,1105,2,7.4,2022,39742
Maori,HPIQ.SMAO013,3,Grocery food,subgroup,1127,2,8,2022,39743
Maori,HPIQ.SMAO014,1,Non-alcoholic beverages,subgroup,1080,2.1,2.3,2022,39795
Maori,HPIQ.SMAO014,2,Non-alcoholic beverages,subgroup,1089,0.8,3.3,2022,39796
Maori,HPIQ.SMAO014,3,Non-alcoholic beverages,subgroup,1109,1.8,4.3,2022,39797
Maori,HPIQ.SMAO015,1,Restaurant meals and ready-to-eat food,subgroup,1266,1.1,5.4,2022,39849
Maori,HPIQ.SMAO015,2,Restaurant meals and ready-to-eat food,subgroup,1299,2.6,6.1,2022,39850
Maori,HPIQ.SMAO015,3,Restaurant meals and ready-to-eat food,subgroup,1325,2,7,2022,39851
Maori,HPIQ.SMAO02,1,Alcoholic beverages and tobacco,group,1564,3.3,3.2,2022,39903
Maori,HPIQ.SMAO02,2,Alcoholic beverages and tobacco,group,1574,0.6,4,2022,39904
Maori,HPIQ.SMAO02,3,Alcoholic beverages and tobacco,group,1588,0.9,4.7,2022,39905
Maori,HPIQ.SMAO021,1,Alcoholic beverages,subgroup,1099,1.5,1.8,2022,39957
Maori,HPIQ.SMAO021,2,Alcoholic beverages,subgroup,1118,1.7,3.2,2022,39958
Maori,HPIQ.SMAO021,3,Alcoholic beverages,subgroup,1145,2.4,5.2,2022,39959
Maori,HPIQ.SMAO022,1,Cigarettes and tobacco,subgroup,1939,4.3,4,2022,40011
Maori,HPIQ.SMAO022,2,Cigarettes and tobacco,subgroup,1941,0.1,4.4,2022,40012
Maori,HPIQ.SMAO022,3,Cigarettes and tobacco,subgroup,1941,0,4.3,2022,40013
Maori,HPIQ.SMAO03,1,Clothing and footwear,group,1021,-0.9,2.5,2022,40065
Maori,HPIQ.SMAO03,2,Clothing and footwear,group,1030,0.9,0.6,2022,40066
Maori,HPIQ.SMAO03,3,Clothing and footwear,group,1047,1.7,2.1,2022,40067
Maori,HPIQ.SMAO031,1,Clothing,subgroup,1015,-1.1,1.8,2022,40119
Maori,HPIQ.SMAO031,2,Clothing,subgroup,1023,0.8,0.3,2022,40120
Maori,HPIQ.SMAO031,3,Clothing,subgroup,1038,1.5,1.7,2022,40121
Maori,HPIQ.SMAO032,1,Footwear,subgroup,1029,-0.5,5.4,2022,40173
Maori,HPIQ.SMAO032,2,Footwear,subgroup,1045,1.6,1.8,2022,40174
Maori,HPIQ.SMAO032,3,Footwear,subgroup,1077,3.1,4.8,2022,40175
Maori,HPIQ.SMAO04,1,Housing and household utilities,group,1244,1.1,4.4,2022,40227
Maori,HPIQ.SMAO04,2,Housing and household utilities,group,1262,1.4,4.9,2022,40228
Maori,HPIQ.SMAO04,3,Housing and household utilities,group,1279,1.3,4.8,2022,40229
Maori,HPIQ.SMAO041,1,Actual rentals for housing,subgroup,1268,1.3,5.1,2022,40281
Maori,HPIQ.SMAO041,2,Actual rentals for housing,subgroup,1287,1.5,5.2,2022,40282
Maori,HPIQ.SMAO041,3,Actual rentals for housing,subgroup,1303,1.2,5.5,2022,40283
Maori,HPIQ.SMAO04101,1,Actual rentals for housing,class,1268,1.3,5.1,2022,40335
Maori,HPIQ.SMAO04101,2,Actual rentals for housing,class,1287,1.5,5.2,2022,40336
Maori,HPIQ.SMAO04101,3,Actual rentals for housing,class,1303,1.2,5.5,2022,40337
Maori,HPIQ.SMAO043,1,Property maintenance,subgroup,1303,1.9,7.6,2022,40389
Maori,HPIQ.SMAO043,2,Property maintenance,subgroup,1331,2.1,8.2,2022,40390
Maori,HPIQ.SMAO043,3,Property maintenance,subgroup,1359,2.1,9.1,2022,40391
Maori,HPIQ.SMAO044,1,Property rates and related services,subgroup,1413,0,7.4,2022,40443
Maori,HPIQ.SMAO044,2,Property rates and related services,subgroup,1414,0.1,7.4,2022,40444
Maori,HPIQ.SMAO044,3,Property rates and related services,subgroup,1512,6.9,7,2022,40445
Maori,HPIQ.SMAO04403,1,Local authority rates and payments,class,1438,0,7.6,2022,40497
Maori,HPIQ.SMAO04403,2,Local authority rates and payments,class,1438,0,7.6,2022,40498
Maori,HPIQ.SMAO04403,3,Local authority rates and payments,class,1541,7.2,7.2,2022,40499
Maori,HPIQ.SMAO045,1,Household energy,subgroup,1089,1.2,0,2022,40551
Maori,HPIQ.SMAO045,2,Household energy,subgroup,1108,1.7,1.7,2022,40552
Maori,HPIQ.SMAO045,3,Household energy,subgroup,1093,-1.4,0.6,2022,40553
Maori,HPIQ.SMAO04501,1,Electricity,class,1080,1.3,-0.2,2022,40605
Maori,HPIQ.SMAO04501,2,Electricity,class,1098,1.7,1.6,2022,40606
Maori,HPIQ.SMAO04501,3,Electricity,class,1081,-1.5,0.3,2022,40607
Maori,HPIQ.SMAO05,1,Household contents and services,group,1094,0.1,6.6,2022,40659
Maori,HPIQ.SMAO05,2,Household contents and services,group,1121,2.5,8.1,2022,40660
Maori,HPIQ.SMAO05,3,Household contents and services,group,1145,2.1,7.5,2022,40661
Maori,HPIQ.SMAO051,1,"Furniture, furnishings and floor coverings",subgroup,1183,-4.4,10,2022,40713
Maori,HPIQ.SMAO051,2,"Furniture, furnishings and floor coverings",subgroup,1204,1.8,9.2,2022,40714
Maori,HPIQ.SMAO051,3,"Furniture, furnishings and floor coverings",subgroup,1249,3.7,10.1,2022,40715
Maori,HPIQ.SMAO052,1,Household textiles,subgroup,1076,-1,4.7,2022,40767
Maori,HPIQ.SMAO052,2,Household textiles,subgroup,1176,9.3,8.8,2022,40768
Maori,HPIQ.SMAO052,3,Household textiles,subgroup,1130,-3.9,-2.5,2022,40769
Maori,HPIQ.SMAO053,1,Household appliances,subgroup,1092,3.4,4.8,2022,40821
