year,expenditures,protocol_id,index
2022,Miscellaneous goods and services,Expenditure,1243
2022,Miscellaneous goods and services,Expenditure,1254
2022,Miscellaneous goods and services,Expenditure,1264
2022,Telecommunication equipment,Expenditure,412
2022,Major recreational and cultural equipment,Expenditure,1241
2022,Personal care,Expenditure,1088
2022,Personal care,Expenditure,1107
2022,Personal care,Expenditure,1118
2022,Telecommunication equipment,Expenditure,500
2022,Telecommunication equipment,Expenditure,465
2022,Major recreational and cultural equipment,Expenditure,1284
2022,Major recreational and cultural equipment,Expenditure,1296
2022,Personal effects,Expenditure,1116
2022,Personal effects,Expenditure,1119
2022,Personal effects,Expenditure,1148
2022,Postal services,Expenditure,1404
2022,Postal services,Expenditure,1323
2022,Clothing and footwear,Expenditure,1067
2022,Clothing and footwear,Expenditure,1050
2022,Insurance,Expenditure,1327
2022,Insurance,Expenditure,1333
2022,Insurance,Expenditure,1340
2022,Postal services,Expenditure,1287
2022,Interest payments,Expenditure,1184
2022,Credit services,Expenditure,761
2022,Credit services,Expenditure,734
2022,Credit services,Expenditure,771
2022,Communication,Expenditure,973
2022,Communication,Expenditure,950
2022,Communication,Expenditure,958
2022,Other recreational equipment and supplies,Expenditure,1159
2022,Other recreational equipment and supplies,Expenditure,1183
2022,Other miscellaneous services,Expenditure,1281
2022,Other miscellaneous services,Expenditure,1299
2022,Other miscellaneous services,Expenditure,1302
2022,Other recreational equipment and supplies,Expenditure,1208
2022,Clothing and footwear,Expenditure,1037
2022,Interest payments,Expenditure,1170
2022,Interest payments,Expenditure,1292
2022,Interest payments,Expenditure,1365
2022,Passenger transport services,Expenditure,1145
2022,Passenger transport services,Expenditure,994
2022,Passenger transport services,Expenditure,1143
2022,Interest payments,Expenditure,1309
2022,Interest payments,Expenditure,1170
2022,Interest payments,Expenditure,1292
2022,Interest payments,Expenditure,1365
2022,Petrol,Expenditure,1283
2022,All groups,Expenditure,1158
2022,All groups,Expenditure,1179
2022,All groups,Expenditure,1205
2022,Petrol,Expenditure,1346
2022,Petrol,Expenditure,1267
2022,Recreational and cultural services,Expenditure,1118
2022,Recreational and cultural services,Expenditure,1132
2022,Recreational and cultural services,Expenditure,1118
2022,Food,Expenditure,1157
2022,Food,Expenditure,1175
2022,Food,Expenditure,1225
2022,Private transport supplies and services,Expenditure,1098
2022,Private transport supplies and services,Expenditure,1132
2022,Cigarettes and tobacco,Expenditure,1938
2022,Cigarettes and tobacco,Expenditure,1938
2022,Cigarettes and tobacco,Expenditure,1936
2022,Fruit and vegetables,Expenditure,1250
2022,Fruit and vegetables,Expenditure,1254
2022,Fruit and vegetables,Expenditure,1482
2022,Private transport supplies and services,Expenditure,1077
2022,Credit services,Expenditure,769
2022,Credit services,Expenditure,697
2022,Credit services,Expenditure,759
2022,"Meat, poultry and fish",Expenditure,1125
2022,"Meat, poultry and fish",Expenditure,1126
2022,"Meat, poultry and fish",Expenditure,1159
2022,Purchase of vehicles,Expenditure,1137
2022,Purchase of vehicles,Expenditure,1153
2022,Purchase of vehicles,Expenditure,1163
2022,Grocery food,Expenditure,1082
2022,Grocery food,Expenditure,1103
2022,Grocery food,Expenditure,1128
2022,"Newspapers, books and stationery",Expenditure,1236
2022,"Newspapers, books and stationery",Expenditure,1293
2022,"Newspapers, books and stationery",Expenditure,1288
2022,Non-alcoholic beverages,Expenditure,1080
2022,Non-alcoholic beverages,Expenditure,1088
2022,Non-alcoholic beverages,Expenditure,1108
2022,Transport,Expenditure,1108
2022,Transport,Expenditure,1115
2022,Transport,Expenditure,1080
2022,Restaurant meals and ready-to-eat food,Expenditure,1248
2022,Restaurant meals and ready-to-eat food,Expenditure,1279
2022,Restaurant meals and ready-to-eat food,Expenditure,1302
2022,Hospital services,Expenditure,1378
2022,Fruit and vegetables,Expenditure,1455
2022,Fruit and vegetables,Expenditure,1273
2022,Alcoholic beverages and tobacco,Expenditure,1243
2022,Alcoholic beverages and tobacco,Expenditure,1258
2022,Alcoholic beverages and tobacco,Expenditure,1282
2022,Hospital services,Expenditure,1373
2022,Hospital services,Expenditure,1284
2022,Accommodation services,Expenditure,1502
2022,Alcoholic beverages,Expenditure,1084
2022,Alcoholic beverages,Expenditure,1102
2022,Alcoholic beverages,Expenditure,1130
2022,Out-patient services,Expenditure,1164
2022,Out-patient services,Expenditure,1152
2022,Accommodation services,Expenditure,1520
2022,Accommodation services,Expenditure,1623
2022,Alcoholic beverages,Expenditure,1139
2022,Alcoholic beverages,Expenditure,1111
2022,Cigarettes and tobacco,Expenditure,1935
2022,Cigarettes and tobacco,Expenditure,1935
2022,Cigarettes and tobacco,Expenditure,1938
2022,Out-patient services,Expenditure,1134
2022,Alcoholic beverages,Expenditure,1091
2022,Primary and secondary education,Expenditure,1139
2022,Primary and secondary education,Expenditure,1139
2022,Primary and secondary education,Expenditure,1139
2022,Interest payments,Expenditure,1381
2022,Tertiary and other post school education,Expenditure,954
2022,Tertiary and other post school education,Expenditure,954
2022,Tertiary and other post school education,Expenditure,954
2022,Early childhood education,Expenditure,1240
2022,Clothing and footwear,Expenditure,1026
2022,Other educational fees,Expenditure,1112
2022,Other educational fees,Expenditure,1112
2022,Other educational fees,Expenditure,1112
2022,Early childhood education,Expenditure,1192
2022,Early childhood education,Expenditure,1192
2022,Clothing and footwear,Expenditure,1033
2022,Clothing and footwear,Expenditure,1045
2022,"Medical products, appliances and equipment",Expenditure,1019
2022,Miscellaneous goods and services,Expenditure,1241
2022,Miscellaneous goods and services,Expenditure,1251
2022,Miscellaneous goods and services,Expenditure,1262
2022,Education,Expenditure,1109
2022,Education,Expenditure,1095
2022,"Medical products, appliances and equipment",Expenditure,1003
2022,"Medical products, appliances and equipment",Expenditure,1003
2022,Education,Expenditure,1095
2022,Personal care,Expenditure,1064
2022,Personal care,Expenditure,1083
2022,Personal care,Expenditure,1097
2022,Personal effects,Expenditure,1209
2022,Personal effects,Expenditure,1225
2022,Personal effects,Expenditure,1260
2022,Accommodation services,Expenditure,1578
2022,Accommodation services,Expenditure,1477
2022,Accommodation services,Expenditure,1495
2022,Clothing,Expenditure,1019
2022,Insurance,Expenditure,1335
2022,Insurance,Expenditure,1340
2022,Insurance,Expenditure,1346
2022,"Newspapers, books and stationery",Expenditure,1374
2022,Clothing,Expenditure,1019
2022,Clothing,Expenditure,1031
2022,Credit services,Expenditure,731
2022,Credit services,Expenditure,661
2022,Credit services,Expenditure,702
2022,"Newspapers, books and stationery",Expenditure,1360
2022,"Newspapers, books and stationery",Expenditure,1308
2022,Other miscellaneous services,Expenditure,1241
2022,Other miscellaneous services,Expenditure,1280
2022,Other miscellaneous services,Expenditure,1295
2022,Recreational and cultural services,Expenditure,1054
2022,Recreational and cultural services,Expenditure,1072
2022,Education,Expenditure,1105
2022,Education,Expenditure,1105
2022,Interest payments,Expenditure,1123
2022,Interest payments,Expenditure,1238
2022,Interest payments,Expenditure,1316
2022,Recreational and cultural services,Expenditure,1061
2022,Footwear,Expenditure,1049
2022,Footwear,Expenditure,1081
2022,Interest payments,Expenditure,1123
2022,Interest payments,Expenditure,1238
2022,Interest payments,Expenditure,1316
2022,Other recreational equipment and supplies,Expenditure,1218
2022,Other recreational equipment and supplies,Expenditure,1190
2022,Other recreational equipment and supplies,Expenditure,1169
2022,Footwear,Expenditure,1092
2022,Health,Expenditure,1115
2022,Health,Expenditure,1102
2022,Health,Expenditure,1090
2022,All groups,Expenditure,1169
2022,All groups,Expenditure,1188
2022,All groups,Expenditure,1212
2022,Education,Expenditure,1121
2022,Food,Expenditure,1152
2022,Food,Expenditure,1166
2022,Food,Expenditure,1214
2022,Major recreational and cultural equipment,Expenditure,1198
2022,Major recreational and cultural equipment,Expenditure,1185
2022,Major recreational and cultural equipment,Expenditure,1149
2022,Fruit and vegetables,Expenditure,1271
2022,Fruit and vegetables,Expenditure,1252
2022,Fruit and vegetables,Expenditure,1453
2022,Audio-visual and computing equipment,Expenditure,382
2022,Housing and household utilities,Expenditure,1259
2022,Housing and household utilities,Expenditure,1275
2022,Housing and household utilities,Expenditure,1304
2022,"Meat, poultry and fish",Expenditure,1134
2022,"Meat, poultry and fish",Expenditure,1137
2022,"Meat, poultry and fish",Expenditure,1170
2022,Audio-visual and computing equipment,Expenditure,362
2022,Audio-visual and computing equipment,Expenditure,408
2022,Other household supplies and services,Expenditure,1126
2022,Grocery food,Expenditure,1081
2022,Grocery food,Expenditure,1102
2022,Grocery food,Expenditure,1126
2022,Recreation and culture,Expenditure,1080
2022,Recreation and culture,Expenditure,1065
2022,Alcoholic beverages and tobacco,Expenditure,1563
2022,Non-alcoholic beverages,Expenditure,1072
2022,Non-alcoholic beverages,Expenditure,1080
2022,Non-alcoholic beverages,Expenditure,1099
2022,Recreation and culture,Expenditure,1059
2022,Restaurant meals and ready-to-eat food,Expenditure,1256
2022,Restaurant meals and ready-to-eat food,Expenditure,1288
2022,Restaurant meals and ready-to-eat food,Expenditure,1312
2022,Telecommunication services,Expenditure,892
2022,Telecommunication services,Expenditure,871
2022,Telecommunication services,Expenditure,880
2022,Actual rentals for housing,Expenditure,1237
2022,Actual rentals for housing,Expenditure,1254
2022,Actual rentals for housing,Expenditure,1267
2022,Other household supplies and services,Expenditure,1073
2022,Alcoholic beverages and tobacco,Expenditure,1377
2022,Alcoholic beverages and tobacco,Expenditure,1389
2022,Alcoholic beverages and tobacco,Expenditure,1406
2022,Other household supplies and services,Expenditure,1055
2022,Alcoholic beverages,Expenditure,1083
2022,Alcoholic beverages,Expenditure,1101
2022,Alcoholic beverages,Expenditure,1128
2022,Telecommunication equipment,Expenditure,282
2022,Telecommunication equipment,Expenditure,342
2022,Telecommunication equipment,Expenditure,318
2022,Cigarettes and tobacco,Expenditure,1941
2022,Cigarettes and tobacco,Expenditure,1943
2022,Cigarettes and tobacco,Expenditure,1943
2022,Postal services,Expenditure,1421
2022,Actual rentals for housing,Expenditure,1237
2022,Clothing and footwear,Expenditure,1018
2022,Clothing and footwear,Expenditure,1025
2022,Clothing and footwear,Expenditure,1038
2022,Postal services,Expenditure,1332
2022,Postal services,Expenditure,1303
2022,Actual rentals for housing,Expenditure,1254
2022,Actual rentals for housing,Expenditure,1267
2022,Clothing,Expenditure,1026
2022,Clothing,Expenditure,1030
2022,Clothing,Expenditure,1043
2022,Communication,Expenditure,857
2022,Communication,Expenditure,842
2022,Tools and equipment for house and garden,Expenditure,1082
2022,Tools and equipment for house and garden,Expenditure,1062
2022,Early childhood education,Expenditure,1162
2022,Footwear,Expenditure,975
2022,Footwear,Expenditure,998
2022,Footwear,Expenditure,1014
2022,Communication,Expenditure,848
2022,Early childhood education,Expenditure,1162
2022,Early childhood education,Expenditure,1209
2022,Housing and household utilities,Expenditure,1244
2022,Housing and household utilities,Expenditure,1260
2022,Housing and household utilities,Expenditure,1282
2022,Passenger transport services,Expenditure,1180
2022,Passenger transport services,Expenditure,992
2022,Passenger transport services,Expenditure,1036
2022,Property maintenance,Expenditure,1300
2022,Property maintenance,Expenditure,1327
2022,Actual rentals for housing,Expenditure,1242
2022,Actual rentals for housing,Expenditure,1260
2022,Actual rentals for housing,Expenditure,1275
2022,Property maintenance,Expenditure,1353
2022,Tools and equipment for house and garden,Expenditure,1025
2022,Actual rentals for housing,Expenditure,1242
2022,Actual rentals for housing,Expenditure,1260
2022,Actual rentals for housing,Expenditure,1275
2022,Petrol,Expenditure,1278
2022,Petrol,Expenditure,1340
2022,Petrol,Expenditure,1262
2022,Alcoholic beverages and tobacco,Expenditure,1549
2022,Alcoholic beverages and tobacco,Expenditure,1539
2022,Property maintenance,Expenditure,1287
2022,Property maintenance,Expenditure,1317
2022,Property maintenance,Expenditure,1341
2022,Private transport supplies and services,Expenditure,1152
2022,Property rates and related services,Expenditure,1409
2022,Property rates and related services,Expenditure,1409
